OrderID,OrderDate,ShipDate,CustomerID,ProductID,Quantity,Sales,Discount,Profit,Region
CA-2015-155040,11-10-2015,15-11-2015,AH-10210,TEC-AC-10004469,2,80,0.00,35,West
CA-2017-136826,16-06-2017,20-06-2017,CB-12535,OFF-AR-10003602,3,14,0.20,5,South
CA-2016-111010,22-01-2016,28-01-2016,PG-18895,OFF-FA-10003472,6,8,0.00,0,East
US-2017-145366,12-09-2017,13-12-2017,CA-12310,OFF-ST-10004180,1,37,0.20,-7,East
US-2017-145366,12-09-2017,13-12-2017,CA-12310,OFF-EN-10004386,3,58,0.20,22,East
CA-2017-163979,28-12-2017,01-02-2018,KH-16690,OFF-ST-10003208,4,726,0.00,210,West
CA-2015-155334,30-07-2015,31-07-2015,HA-14920,TEC-AC-10003628,7,210,0.00,92,West
CA-2015-155334,30-07-2015,31-07-2015,HA-14920,FUR-FU-10003274,3,5,0.00,2,West
CA-2015-155334,30-07-2015,31-07-2015,HA-14920,OFF-BI-10002557,3,11,0.20,4,West
CA-2017-118136,16-09-2017,17-09-2017,BB-10990,OFF-PA-10002615,2,9,0.00,4,West
CA-2017-118136,16-09-2017,17-09-2017,BB-10990,OFF-AR-10001427,1,6,0.00,2,West
CA-2017-132976,13-10-2017,17-10-2017,AG-10495,OFF-PA-10000673,2,12,0.20,4,East
CA-2017-132976,13-10-2017,17-10-2017,AG-10495,OFF-PA-10004470,4,18,0.20,6,East
CA-2017-132976,13-10-2017,17-10-2017,AG-10495,OFF-ST-10000876,6,60,0.20,6,East
CA-2017-132976,13-10-2017,17-10-2017,AG-10495,OFF-LA-10002043,3,25,0.20,9,East
US-2015-161991,26-09-2015,28-09-2015,SC-20725,OFF-BI-10004967,5,2,0.80,-3,Central
US-2015-161991,26-09-2015,28-09-2015,SC-20725,TEC-PH-10001760,7,1114,0.20,376,Central
CA-2015-130890,11-02-2015,11-06-2015,JO-15280,FUR-TA-10002903,5,1039,0.20,52,West
CA-2015-130883,26-09-2015,10-02-2015,TB-21520,OFF-PA-10000474,5,142,0.20,48,West
CA-2015-130883,26-09-2015,10-02-2015,TB-21520,TEC-AC-10001956,5,240,0.20,48,West
CA-2015-130883,26-09-2015,10-02-2015,TB-21520,OFF-PA-10004100,6,31,0.20,11,West
CA-2016-112697,18-12-2016,20-12-2016,AH-10195,OFF-BI-10000778,7,254,0.70,-169,South
CA-2016-112697,18-12-2016,20-12-2016,AH-10195,OFF-AP-10002684,2,195,0.20,24,South
CA-2016-112697,18-12-2016,20-12-2016,AH-10195,OFF-SU-10000646,5,961,0.20,-204,South
CA-2016-110772,20-11-2016,24-11-2016,NZ-18565,OFF-FA-10002983,7,19,0.20,7,East
CA-2016-110772,20-11-2016,24-11-2016,NZ-18565,OFF-LA-10004689,8,18,0.20,6,East
CA-2016-110772,20-11-2016,24-11-2016,NZ-18565,TEC-AC-10002001,2,256,0.20,54,East
CA-2016-110772,20-11-2016,24-11-2016,NZ-18565,FUR-BO-10004709,3,87,0.50,-49,East
CA-2014-111451,26-12-2014,28-12-2014,KL-16555,FUR-FU-10004091,8,300,0.20,79,West
CA-2014-111451,26-12-2014,28-12-2014,KL-16555,FUR-CH-10001891,3,230,0.20,20,West
CA-2014-111451,26-12-2014,28-12-2014,KL-16555,FUR-FU-10002918,3,218,0.20,-25,West
CA-2014-111451,26-12-2014,28-12-2014,KL-16555,OFF-BI-10004593,5,79,0.70,-63,West
CA-2014-111451,26-12-2014,28-12-2014,KL-16555,OFF-FA-10004854,3,28,0.20,9,West
CA-2016-142545,28-10-2016,11-03-2016,JD-15895,OFF-PA-10002105,5,32,0.00,16,East
CA-2016-142545,28-10-2016,11-03-2016,JD-15895,OFF-ST-10002756,8,1082,0.00,11,East
CA-2016-142545,28-10-2016,11-03-2016,JD-15895,OFF-PA-10004243,3,57,0.00,27,East
CA-2016-142545,28-10-2016,11-03-2016,JD-15895,FUR-FU-10001861,4,78,0.00,38,East
CA-2016-142545,28-10-2016,11-03-2016,JD-15895,OFF-BI-10002706,1,14,0.00,7,East
US-2017-152380,19-11-2017,23-11-2017,JH-15910,FUR-TA-10002533,3,219,0.50,-131,Central
CA-2015-144253,05-04-2015,05-09-2015,AS-10225,FUR-FU-10002671,2,27,0.00,13,East
CA-2014-130960,30-12-2014,01-04-2015,KB-16600,OFF-AR-10003651,3,10,0.00,3,Central
CA-2014-111003,06-01-2014,06-06-2014,CR-12625,OFF-BI-10001072,3,45,0.00,21,East
CA-2014-111003,06-01-2014,06-06-2014,CR-12625,OFF-AR-10002135,6,289,0.00,84,East
CA-2017-126774,15-04-2017,17-04-2017,SH-20395,OFF-AR-10002804,1,5,0.00,2,South
CA-2016-142902,09-12-2016,14-09-2016,BP-11185,FUR-FU-10001918,4,15,0.20,4,West
CA-2016-142902,09-12-2016,14-09-2016,BP-11185,FUR-CH-10004086,2,467,0.20,53,West
CA-2016-142902,09-12-2016,14-09-2016,BP-11185,FUR-FU-10001756,1,15,0.20,2,West
CA-2016-142902,09-12-2016,14-09-2016,BP-11185,OFF-LA-10000634,3,6,0.20,2,West
CA-2014-120887,27-09-2014,10-03-2014,TS-21205,FUR-FU-10001588,3,88,0.00,38,East
CA-2014-167850,08-09-2014,16-08-2014,AG-10525,TEC-PH-10002398,2,178,0.20,22,South
CA-2014-167850,08-09-2014,16-08-2014,AG-10525,OFF-PA-10001937,3,16,0.20,5,South
CA-2014-164259,28-12-2014,30-12-2014,SP-20860,OFF-AR-10003373,4,99,0.20,9,East
CA-2014-164973,11-04-2014,11-09-2014,NM-18445,FUR-CH-10002602,1,136,0.10,24,East
CA-2014-164973,11-04-2014,11-09-2014,NM-18445,TEC-MA-10002927,2,3992,0.00,1996,East
CA-2014-164973,11-04-2014,11-09-2014,NM-18445,TEC-PH-10004093,6,276,0.00,80,East
CA-2014-164973,11-04-2014,11-09-2014,NM-18445,TEC-AC-10000892,4,360,0.00,130,East
CA-2014-164973,11-04-2014,11-09-2014,NM-18445,OFF-ST-10002974,1,44,0.00,13,East
CA-2014-156601,19-09-2014,24-09-2014,FA-14230,OFF-FA-10000624,2,7,0.00,4,West
CA-2016-162138,23-04-2016,27-04-2016,GK-14620,OFF-BI-10004593,6,252,0.20,82,West
CA-2016-162138,23-04-2016,27-04-2016,GK-14620,TEC-AC-10001908,1,100,0.00,35,West
CA-2017-153339,11-03-2017,11-05-2017,DJ-13510,FUR-FU-10001967,1,16,0.20,1,South
US-2016-141544,30-08-2016,09-01-2016,PO-18850,TEC-PH-10003645,3,291,0.40,-68,East
US-2016-141544,30-08-2016,09-01-2016,PO-18850,OFF-ST-10000675,2,54,0.20,3,East
US-2016-141544,30-08-2016,09-01-2016,PO-18850,FUR-CH-10003312,4,787,0.30,-259,East
US-2016-141544,30-08-2016,09-01-2016,PO-18850,OFF-LA-10001074,10,100,0.20,34,East
US-2016-141544,30-08-2016,09-01-2016,PO-18850,OFF-BI-10001524,6,38,0.70,-28,East
US-2016-150147,25-04-2016,29-04-2016,JL-15850,TEC-PH-10004614,2,83,0.40,-21,East
US-2016-150147,25-04-2016,29-04-2016,JL-15850,OFF-BI-10001153,2,21,0.70,-14,East
US-2016-150147,25-04-2016,29-04-2016,JL-15850,OFF-BI-10001982,3,5,0.70,-3,East
CA-2015-137946,09-01-2015,09-04-2015,DB-13615,OFF-BI-10001922,1,5,0.20,2,West
CA-2015-137946,09-01-2015,09-04-2015,DB-13615,TEC-CO-10001449,2,960,0.20,336,West
CA-2015-137946,09-01-2015,09-04-2015,DB-13615,OFF-BI-10004140,4,14,0.20,4,West
CA-2014-129924,07-12-2014,17-07-2014,AC-10420,OFF-BI-10003314,2,8,0.20,3,West
CA-2014-129924,07-12-2014,17-07-2014,AC-10420,FUR-TA-10004575,3,698,0.20,-17,West
CA-2015-128167,22-06-2015,26-06-2015,KL-16645,OFF-FA-10000490,4,5,0.00,2,West
CA-2014-122336,13-04-2014,17-04-2014,JD-15895,OFF-AR-10000122,4,18,0.20,1,East
CA-2014-122336,13-04-2014,17-04-2014,JD-15895,OFF-BI-10003656,10,510,0.70,-408,East
CA-2014-122336,13-04-2014,17-04-2014,JD-15895,OFF-FA-10002780,13,31,0.20,10,East
CA-2014-122336,13-04-2014,17-04-2014,JD-15895,TEC-PH-10000702,12,72,0.40,8,East
US-2015-120712,20-12-2015,24-12-2015,CS-12130,OFF-ST-10000107,4,89,0.20,-2,Central
CA-2017-169901,15-06-2017,19-06-2017,CC-12550,TEC-PH-10002293,3,48,0.20,5,West
CA-2017-134306,07-08-2017,07-12-2017,TD-20995,OFF-AR-10004027,3,8,0.00,3,East
CA-2017-134306,07-08-2017,07-12-2017,TD-20995,OFF-PA-10000249,2,25,0.00,12,East
CA-2017-134306,07-08-2017,07-12-2017,TD-20995,OFF-AR-10001374,2,13,0.00,4,East
CA-2016-129714,09-01-2016,09-03-2016,AB-10060,TEC-AC-10000290,1,7,0.00,2,East
CA-2016-129714,09-01-2016,09-03-2016,AB-10060,OFF-PA-10001970,2,25,0.00,12,East
CA-2016-129714,09-01-2016,09-03-2016,AB-10060,OFF-BI-10002160,1,3,0.20,1,East
CA-2016-129714,09-01-2016,09-03-2016,AB-10060,OFF-PA-10001970,4,49,0.00,23,East
CA-2016-129714,09-01-2016,09-03-2016,AB-10060,OFF-BI-10004995,4,4355,0.20,1415,East
CA-2016-138520,04-08-2016,13-04-2016,JL-15505,FUR-BO-10002268,6,389,0.20,-5,East
CA-2016-138520,04-08-2016,13-04-2016,JL-15505,OFF-EN-10001137,2,8,0.00,4,East
CA-2016-138520,04-08-2016,13-04-2016,JL-15505,OFF-AR-10002399,4,17,0.00,7,East
CA-2016-138520,04-08-2016,13-04-2016,JL-15505,OFF-PA-10002713,5,34,0.00,16,East
CA-2016-130001,23-04-2016,28-04-2016,HK-14890,OFF-PA-10002666,5,36,0.20,11,South
CA-2017-155698,03-08-2017,03-11-2017,VB-21745,OFF-AP-10001124,8,648,0.00,168,South
CA-2017-155698,03-08-2017,03-11-2017,VB-21745,OFF-LA-10001158,2,21,0.00,10,South
CA-2017-144904,25-09-2017,10-01-2017,KW-16435,OFF-LA-10001158,2,21,0.00,10,East
CA-2017-144904,25-09-2017,10-01-2017,KW-16435,FUR-CH-10000785,3,489,0.10,87,East
CA-2017-144904,25-09-2017,10-01-2017,KW-16435,OFF-AR-10003732,2,6,0.00,1,East
CA-2017-144904,25-09-2017,10-01-2017,KW-16435,FUR-FU-10000023,8,47,0.00,21,East
CA-2014-123344,24-09-2014,29-09-2014,JD-16060,OFF-ST-10001713,4,212,0.00,8,West
CA-2016-155516,21-10-2016,21-10-2016,MK-17905,OFF-BI-10002412,4,23,0.00,10,East
CA-2016-155516,21-10-2016,21-10-2016,MK-17905,OFF-SU-10001225,2,7,0.00,0,East
CA-2016-155516,21-10-2016,21-10-2016,MK-17905,OFF-ST-10002406,7,105,0.00,29,East
CA-2016-155516,21-10-2016,21-10-2016,MK-17905,FUR-BO-10002545,4,1044,0.00,271,East
CA-2017-104745,29-05-2017,06-04-2017,GT-14755,OFF-PA-10002036,5,26,0.20,9,Central
CA-2017-104745,29-05-2017,06-04-2017,GT-14755,OFF-ST-10002205,3,53,0.20,5,Central
US-2014-119137,23-07-2014,27-07-2014,AG-10900,OFF-BI-10001982,5,8,0.70,-6,West
US-2014-119137,23-07-2014,27-07-2014,AG-10900,TEC-AC-10003911,8,1024,0.20,179,West
US-2014-119137,23-07-2014,27-07-2014,AG-10900,OFF-AR-10000658,1,9,0.20,1,West
US-2014-119137,23-07-2014,27-07-2014,AG-10900,TEC-AC-10002076,10,479,0.20,-30,West
US-2016-134656,28-09-2016,10-01-2016,MM-18280,OFF-PA-10003039,4,99,0.20,31,Central
US-2017-134481,27-08-2017,09-01-2017,AR-10405,FUR-TA-10004915,7,1488,0.30,-298,East
CA-2015-130792,28-04-2015,05-05-2015,RA-19915,OFF-AP-10000696,3,9,0.80,-20,Central
CA-2015-130792,28-04-2015,05-05-2015,RA-19915,OFF-ST-10003327,3,24,0.20,3,Central
CA-2015-130792,28-04-2015,05-05-2015,RA-19915,OFF-BI-10000309,4,12,0.80,-19,Central
CA-2016-134775,28-10-2016,29-10-2016,AS-10285,OFF-PA-10004734,7,51,0.00,25,West
CA-2016-134775,28-10-2016,29-10-2016,AS-10285,OFF-BI-10002225,3,50,0.20,17,West
CA-2015-125395,26-06-2015,29-06-2015,LA-16780,TEC-AC-10004708,2,42,0.00,9,Central
US-2015-168935,27-11-2015,12-02-2015,DO-13435,FUR-TA-10000617,3,375,0.45,-157,South
US-2015-168935,27-11-2015,12-02-2015,DO-13435,TEC-AC-10002335,3,84,0.20,-1,South
CA-2015-122756,12-03-2015,12-07-2015,DK-13225,TEC-MA-10001681,4,482,0.70,-338,East
CA-2015-122756,12-03-2015,12-07-2015,DK-13225,FUR-FU-10001935,1,3,0.20,1,East
CA-2014-115973,24-11-2014,26-11-2014,NG-18430,OFF-AR-10004757,1,3,0.20,0,East
CA-2017-101798,12-11-2017,15-12-2017,MV-18190,OFF-BI-10000050,4,23,0.20,8,East
CA-2017-101798,12-11-2017,15-12-2017,MV-18190,TEC-AC-10001998,2,40,0.00,14,East
US-2014-135972,21-09-2014,23-09-2014,JG-15115,TEC-PH-10003012,2,246,0.20,28,West
US-2014-135972,21-09-2014,23-09-2014,JG-15115,TEC-CO-10002313,3,1800,0.00,702,West
US-2014-134971,06-07-2014,06-10-2014,BP-11095,OFF-BI-10003982,3,12,0.80,-21,Central
CA-2017-102946,30-06-2017,07-05-2017,VP-21730,OFF-BI-10004492,3,76,0.20,26,West
CA-2017-165603,17-10-2017,19-10-2017,SS-20140,OFF-ST-10000798,2,50,0.00,9,East
CA-2017-165603,17-10-2017,19-10-2017,SS-20140,OFF-PA-10002552,2,13,0.00,6,East
CA-2015-122259,31-10-2015,11-04-2015,HP-14815,OFF-SU-10002573,4,70,0.00,21,Central
CA-2016-108987,09-08-2016,09-10-2016,AG-10675,OFF-ST-10001580,3,36,0.20,4,Central
CA-2016-108987,09-08-2016,09-10-2016,AG-10675,FUR-BO-10004834,4,2396,0.32,-317,Central
CA-2016-108987,09-08-2016,09-10-2016,AG-10675,OFF-ST-10000934,4,131,0.20,-33,Central
CA-2016-108987,09-08-2016,09-10-2016,AG-10675,TEC-AC-10000158,2,58,0.20,1,Central
CA-2014-113166,24-12-2014,26-12-2014,LF-17185,OFF-PA-10001947,2,10,0.20,3,South
CA-2014-155208,16-04-2014,20-04-2014,SP-20650,OFF-AR-10003478,6,39,0.20,10,South
CA-2017-117933,24-12-2017,29-12-2017,RF-19840,OFF-AP-10004249,3,36,0.00,10,East
CA-2017-117457,12-08-2017,12-12-2017,KH-16510,TEC-AC-10000158,5,180,0.00,38,West
CA-2017-117457,12-08-2017,12-12-2017,KH-16510,TEC-CO-10004115,3,1200,0.20,435,West
CA-2017-117457,12-08-2017,12-12-2017,KH-16510,OFF-PA-10003724,5,27,0.00,13,West
CA-2017-117457,12-08-2017,12-12-2017,KH-16510,FUR-TA-10002041,7,1004,0.20,-113,West
CA-2017-117457,12-08-2017,12-12-2017,KH-16510,OFF-PA-10002893,1,10,0.00,5,West
CA-2017-117457,12-08-2017,12-12-2017,KH-16510,OFF-LA-10003766,9,28,0.00,14,West
CA-2017-117457,12-08-2017,12-12-2017,KH-16510,OFF-PA-10001970,1,56,0.00,27,West
CA-2017-117457,12-08-2017,12-12-2017,KH-16510,FUR-BO-10001972,13,1337,0.15,31,West
CA-2017-117457,12-08-2017,12-12-2017,KH-16510,FUR-CH-10003956,2,114,0.20,-18,West
CA-2017-142636,11-03-2017,11-07-2017,KC-16675,OFF-PA-10000157,7,140,0.00,66,West
CA-2017-142636,11-03-2017,11-07-2017,KC-16675,FUR-CH-10001891,4,307,0.20,27,West
CA-2017-122105,24-06-2017,28-06-2017,CJ-12010,OFF-AR-10004344,8,96,0.00,26,West
CA-2016-148796,14-04-2016,18-04-2016,PB-19150,FUR-CH-10004886,5,384,0.20,38,West
CA-2017-154816,11-06-2017,11-10-2017,VB-21745,OFF-PA-10003845,1,6,0.00,3,South
CA-2017-110478,03-04-2017,03-09-2017,SP-20860,OFF-AR-10001573,4,9,0.00,3,West
CA-2017-110478,03-04-2017,03-09-2017,SP-20860,OFF-EN-10000483,1,15,0.00,7,West
CA-2014-142048,22-06-2014,25-06-2014,JE-15745,TEC-AC-10004114,6,197,0.20,57,West
CA-2017-125388,19-10-2017,23-10-2017,MP-17965,FUR-FU-10004712,4,57,0.00,15,East
CA-2017-125388,19-10-2017,23-10-2017,MP-17965,OFF-ST-10000918,3,33,0.00,9,East
CA-2017-155705,21-08-2017,23-08-2017,NF-18385,FUR-CH-10000015,4,866,0.00,225,South
CA-2017-149160,23-11-2017,26-11-2017,JM-15265,FUR-FU-10003347,2,28,0.00,11,Central
CA-2017-149160,23-11-2017,26-11-2017,JM-15265,OFF-BI-10001543,8,288,0.00,138,Central
CA-2014-101476,09-12-2014,13-09-2014,SD-20485,TEC-MA-10000029,1,70,0.00,30,East
CA-2017-152275,10-01-2017,10-08-2017,KH-16630,OFF-AR-10000369,6,7,0.20,1,Central
US-2016-123750,15-04-2016,21-04-2016,RB-19795,OFF-BI-10004584,2,190,0.70,-145,South
US-2016-123750,15-04-2016,21-04-2016,RB-19795,TEC-AC-10004659,7,409,0.20,77,South
US-2016-123750,15-04-2016,21-04-2016,RB-19795,TEC-AC-10004659,5,292,0.20,55,South
US-2016-123750,15-04-2016,21-04-2016,RB-19795,OFF-ST-10000617,2,5,0.20,-1,South
CA-2016-127369,06-06-2016,06-07-2016,DB-13060,OFF-ST-10003306,5,714,0.00,207,East
US-2014-150574,19-12-2014,25-12-2014,MK-18160,OFF-BI-10000773,2,5,0.70,-4,South
US-2014-150574,19-12-2014,25-12-2014,MK-18160,TEC-AC-10002600,5,248,0.20,-19,South
CA-2016-147375,06-12-2016,14-06-2016,PO-19180,TEC-MA-10002937,3,1008,0.30,43,Central
CA-2016-147375,06-12-2016,14-06-2016,PO-19180,OFF-PA-10001970,7,313,0.20,114,Central
CA-2017-130043,15-09-2017,19-09-2017,BB-11545,OFF-PA-10002230,8,32,0.20,12,Central
CA-2017-157252,20-01-2017,23-01-2017,CV-12805,FUR-CH-10003396,3,208,0.10,2,East
CA-2016-115756,09-05-2016,09-07-2016,PK-19075,FUR-FU-10000246,1,12,0.00,4,Central
CA-2016-115756,09-05-2016,09-07-2016,PK-19075,OFF-ST-10000060,3,195,0.00,23,Central
CA-2016-115756,09-05-2016,09-07-2016,PK-19075,OFF-ST-10003058,3,71,0.00,21,Central
CA-2016-115756,09-05-2016,09-07-2016,PK-19075,OFF-PA-10002222,4,91,0.00,42,Central
CA-2016-115756,09-05-2016,09-07-2016,PK-19075,FUR-CH-10002372,3,243,0.00,29,Central
CA-2016-115756,09-05-2016,09-07-2016,PK-19075,OFF-LA-10001317,7,22,0.00,11,Central
CA-2017-154214,20-03-2017,25-03-2017,TB-21595,FUR-FU-10000206,1,3,0.00,1,Central
CA-2016-166674,04-01-2016,04-03-2016,RB-19360,OFF-AR-10000588,3,60,0.00,15,East
CA-2016-166674,04-01-2016,04-03-2016,RB-19360,OFF-ST-10001469,3,162,0.00,10,East
CA-2016-166674,04-01-2016,04-03-2016,RB-19360,OFF-AR-10001953,6,264,0.00,71,East
CA-2016-166674,04-01-2016,04-03-2016,RB-19360,OFF-AR-10003156,3,30,0.00,8,East
CA-2016-166674,04-01-2016,04-03-2016,RB-19360,OFF-AR-10004974,3,10,0.00,3,East
CA-2016-166674,04-01-2016,04-03-2016,RB-19360,TEC-PH-10002365,4,35,0.00,9,East
CA-2017-147277,20-10-2017,24-10-2017,EB-13705,FUR-TA-10001539,2,284,0.40,-76,East
CA-2017-147277,20-10-2017,24-10-2017,EB-13705,OFF-ST-10000142,2,665,0.20,67,East
CA-2016-100153,13-12-2016,17-12-2016,KH-16630,TEC-AC-10001772,4,64,0.00,25,Central
US-2014-110674,02-12-2014,18-02-2014,SC-20095,FUR-CH-10000225,2,130,0.20,-24,West
US-2016-157945,26-09-2016,10-01-2016,NF-18385,FUR-CH-10002331,3,748,0.30,-96,Central
US-2016-157945,26-09-2016,10-01-2016,NF-18385,OFF-EN-10001415,2,9,0.20,3,Central
CA-2015-109638,15-12-2015,22-12-2015,JH-15985,OFF-AP-10002472,4,104,0.00,36,West
CA-2015-109638,15-12-2015,22-12-2015,JH-15985,TEC-AC-10004571,9,900,0.00,378,West
CA-2015-109638,15-12-2015,22-12-2015,JH-15985,OFF-BI-10001098,3,51,0.20,19,West
CA-2016-109869,22-04-2016,29-04-2016,TN-21040,FUR-FU-10000023,5,24,0.20,7,West
CA-2016-109869,22-04-2016,29-04-2016,TN-21040,FUR-TA-10001889,6,1273,0.50,-814,West
CA-2016-109869,22-04-2016,29-04-2016,TN-21040,OFF-BI-10000315,5,28,0.70,-21,West
CA-2016-109869,22-04-2016,29-04-2016,TN-21040,OFF-SU-10003505,2,185,0.20,-35,West
CA-2016-109869,22-04-2016,29-04-2016,TN-21040,OFF-AP-10002578,2,78,0.20,6,West
US-2015-101399,17-01-2015,24-01-2015,JS-15940,FUR-FU-10002918,7,255,0.60,-312,Central
CA-2017-154907,31-03-2017,04-04-2017,DS-13180,FUR-BO-10002824,2,205,0.32,-36,Central
US-2016-100419,16-12-2016,20-12-2016,CC-12670,OFF-BI-10002194,3,5,0.80,-8,Central
CA-2015-154144,20-12-2015,24-12-2015,MH-17785,OFF-PA-10004071,1,55,0.00,27,East
CA-2014-144666,11-09-2014,11-11-2014,JP-15520,OFF-ST-10002743,3,341,0.00,3,West
CA-2014-144666,11-09-2014,11-11-2014,JP-15520,FUR-BO-10001601,2,223,0.15,10,West
CA-2014-144666,11-09-2014,11-11-2014,JP-15520,TEC-PH-10002680,4,704,0.20,88,West
CA-2014-144666,11-09-2014,11-11-2014,JP-15520,OFF-ST-10001321,6,93,0.00,25,West
CA-2014-144666,11-09-2014,11-11-2014,JP-15520,OFF-PA-10001509,7,63,0.00,29,West
CA-2014-144666,11-09-2014,11-11-2014,JP-15520,OFF-PA-10003465,5,95,0.00,46,West
CA-2016-103891,07-12-2016,19-07-2016,KH-16690,TEC-PH-10000149,6,96,0.20,7,West
CA-2016-152632,27-10-2016,11-02-2016,JE-15475,FUR-FU-10002671,3,40,0.00,19,East
CA-2016-100790,26-06-2016,07-02-2016,JG-15805,OFF-AR-10003045,5,15,0.00,7,East
CA-2016-100790,26-06-2016,07-02-2016,JG-15805,OFF-ST-10000689,5,704,0.00,85,East
CA-2014-134677,10-06-2014,10-10-2014,XP-21865,TEC-AC-10001445,3,9,0.00,2,West
CA-2014-127691,22-07-2014,27-07-2014,EM-14065,OFF-AR-10002053,2,6,0.00,2,East
CA-2014-127691,22-07-2014,27-07-2014,EM-14065,TEC-AC-10002567,2,160,0.00,58,East
CA-2017-140963,06-10-2017,13-06-2017,MT-18070,OFF-LA-10003923,2,30,0.00,15,West
CA-2017-140963,06-10-2017,13-06-2017,MT-18070,FUR-BO-10001337,5,514,0.15,-30,West
CA-2017-140963,06-10-2017,13-06-2017,MT-18070,TEC-PH-10001924,5,280,0.20,17,West
CA-2014-154627,29-10-2014,31-10-2014,SA-20830,TEC-PH-10001363,6,2736,0.20,342,Central
CA-2014-133753,06-09-2014,13-06-2014,CW-11905,TEC-PH-10000376,1,8,0.20,1,Central
CA-2014-133753,06-09-2014,13-06-2014,CW-11905,TEC-AC-10000303,2,64,0.20,10,Central
CA-2014-133753,06-09-2014,13-06-2014,CW-11905,OFF-AR-10001953,2,70,0.20,6,Central
CA-2014-113362,14-09-2014,19-09-2014,AJ-10960,OFF-ST-10001809,5,449,0.00,9,East
CA-2014-113362,14-09-2014,19-09-2014,AJ-10960,OFF-EN-10003845,3,11,0.00,5,East
CA-2016-169166,05-09-2016,14-05-2016,SS-20590,TEC-AC-10000991,2,94,0.00,13,West
US-2016-120929,18-03-2016,21-03-2016,RO-19780,FUR-TA-10001857,3,190,0.40,-95,South
CA-2015-134782,27-12-2015,31-12-2015,MD-17350,OFF-EN-10001434,2,105,0.00,52,South
CA-2016-126158,25-07-2016,31-07-2016,SC-20095,OFF-BI-10002498,8,120,0.20,40,West
CA-2016-126158,25-07-2016,31-07-2016,SC-20095,FUR-FU-10004864,4,256,0.00,82,West
CA-2016-126158,25-07-2016,31-07-2016,SC-20095,FUR-CH-10002602,2,242,0.20,18,West
CA-2016-126158,25-07-2016,31-07-2016,SC-20095,FUR-FU-10000073,9,69,0.00,23,West
US-2016-105578,30-05-2016,06-04-2016,MY-17380,OFF-BI-10001670,2,23,0.70,-15,West
US-2016-105578,30-05-2016,06-04-2016,MY-17380,OFF-BI-10001658,2,15,0.70,-12,West
US-2016-105578,30-05-2016,06-04-2016,MY-17380,FUR-CH-10001215,2,802,0.20,50,West
US-2016-105578,30-05-2016,06-04-2016,MY-17380,OFF-BI-10000831,3,2,0.70,-2,West
US-2016-105578,30-05-2016,06-04-2016,MY-17380,OFF-PA-10000357,1,33,0.20,12,West
CA-2017-134978,11-12-2017,15-11-2017,EB-13705,OFF-BI-10003274,5,16,0.20,5,East
CA-2015-145352,16-03-2015,22-03-2015,CM-12385,OFF-AR-10001662,1,3,0.00,1,South
CA-2015-145352,16-03-2015,22-03-2015,CM-12385,OFF-AR-10003856,3,8,0.00,2,South
CA-2015-145352,16-03-2015,22-03-2015,CM-12385,OFF-ST-10001228,3,47,0.00,12,South
CA-2015-145352,16-03-2015,22-03-2015,CM-12385,OFF-BI-10003527,5,6355,0.00,3177,South
CA-2017-135307,26-11-2017,27-11-2017,LS-17245,FUR-FU-10001290,3,126,0.00,40,Central
CA-2017-135307,26-11-2017,27-11-2017,LS-17245,TEC-AC-10002399,2,38,0.00,12,Central
CA-2016-106341,20-10-2016,23-10-2016,LF-17185,OFF-AR-10002053,3,7,0.20,1,East
CA-2017-163405,21-12-2017,25-12-2017,BN-11515,OFF-AR-10003811,3,7,0.00,2,West
CA-2017-163405,21-12-2017,25-12-2017,BN-11515,OFF-AR-10001246,2,6,0.00,2,West
CA-2017-127432,22-01-2017,27-01-2017,AD-10180,TEC-CO-10003236,5,3000,0.00,1380,West
CA-2017-127432,22-01-2017,27-01-2017,AD-10180,OFF-ST-10004507,3,51,0.00,14,West
CA-2017-127432,22-01-2017,27-01-2017,AD-10180,OFF-PA-10001667,2,12,0.00,5,West
CA-2017-127432,22-01-2017,27-01-2017,AD-10180,OFF-ST-10004459,3,1126,0.00,56,West
CA-2015-157812,22-03-2015,26-03-2015,DB-13210,TEC-AC-10000171,1,18,0.20,5,Central
CA-2015-157812,22-03-2015,26-03-2015,DB-13210,OFF-ST-10000736,2,130,0.20,-26,Central
CA-2015-157812,22-03-2015,26-03-2015,DB-13210,OFF-BI-10000285,9,14,0.80,-21,Central
CA-2017-145142,23-01-2017,25-01-2017,MC-17605,FUR-TA-10001857,2,211,0.00,21,Central
US-2016-139486,21-05-2016,23-05-2016,LH-17155,TEC-PH-10003555,3,55,0.20,-12,West
US-2016-139486,21-05-2016,23-05-2016,LH-17155,TEC-AC-10003832,2,66,0.00,27,West
CA-2015-158792,26-12-2015,01-02-2016,BD-11605,OFF-FA-10002815,5,22,0.00,10,East
CA-2017-113558,21-10-2017,26-10-2017,PH-18790,FUR-CH-10003379,3,684,0.20,43,South
CA-2017-113558,21-10-2017,26-10-2017,PH-18790,FUR-FU-10001756,3,46,0.20,5,South
US-2015-138303,09-03-2015,09-07-2015,MG-18145,OFF-ST-10004963,3,36,0.20,-7,East
US-2015-138303,09-03-2015,09-07-2015,MG-18145,OFF-SU-10002881,1,666,0.20,-150,East
US-2015-138303,09-03-2015,09-07-2015,MG-18145,OFF-EN-10001335,6,53,0.20,20,East
